System_ID,Vehicle_ID,System_Type,Comment
S299,3299,Powertrain,"Issue: 
On certain side-by-side UTVs, the clutch could fail under certain operating conditions. If this happens, debris and/or clutch components could be ejected from the clutch housing. 

Safety Risk: 
Debris or parts that are ejected from the clutch housing could create a risk of injury. 

Corrective Actions: 
Polaris will notify owners by mail and instruct you to take your vehicle to a dealer to inspect the primary clutch balance hole (drill hole) locations. The primary clutch will be replaced, if necessary.
To reduce the safety risk, Polaris recommends that you should avoid riding your UTV until the recall repairs have been completed."
S300,3300,Powertrain,"Issue: 
On certain side-by-side UTVs, the clutch could fail under certain operating conditions. If this happens, debris and/or clutch components could be ejected from the clutch housing. 

Safety Risk: 
Debris or parts that are ejected from the clutch housing could create a risk of injury. 

Corrective Actions: 
Polaris will notify owners by mail and instruct you to take your vehicle to a dealer to inspect the primary clutch balance hole (drill hole) locations. The primary clutch will be replaced, if necessary.
To reduce the safety risk, Polaris recommends that you should avoid riding your UTV until the recall repairs have been completed."
S301,3301,Visual System,"Issue: 
On certain vehicles, the rear window may not be properly attached. As a result, the glass can become loose and could separate from the vehicle.

Safety Risk: 
A rear window that detaches could create a road hazard for others and increase the risk of a crash. 

Corrective Actions: 
Ferrari will notify owners by mail and instruct you to take your vehicle to a dealer to replace the rear window bonding."
S302,3302,Visual System,"Issue: 
On certain vehicles, the rear window may not be properly attached. As a result, the glass can become loose and could separate from the vehicle.

Safety Risk: 
A rear window that detaches could create a road hazard for others and increase the risk of a crash. 

Corrective Actions: 
Ferrari will notify owners by mail and instruct you to take your vehicle to a dealer to replace the rear window bonding."
S303,3303,Visual System,"Issue: 
On certain vehicles, the rear window may not be properly attached. As a result, the glass can become loose and could separate from the vehicle.

Safety Risk: 
A rear window that detaches could create a road hazard for others and increase the risk of a crash. 

Corrective Actions: 
Ferrari will notify owners by mail and instruct you to take your vehicle to a dealer to replace the rear window bonding."
S304,3304,Structure,"Issue: 
On certain vehicles, the upper cover on the rear spoiler could detach. If this happens, the spoiler cover could separate from the vehicle while driving. 

Safety Risk: 
A spoiler cover that detaches could create a hazard for other drivers and nearby people, and could increase the risk of a crash. 

Corrective Actions: 
Land Rover will notify owners by mail and instruct you to take your vehicle to a dealer to inspect the rear spoiler assembly and install additional adhesive to secure it. If the top cover has detached, and was lost or damaged, a new rear spoiler will be installed."
S305,3305,Structure,"Issue: 
On certain vehicles, the upper cover on the rear spoiler could detach. If this happens, the spoiler cover could separate from the vehicle while driving. 

Safety Risk: 
A spoiler cover that detaches could create a hazard for other drivers and nearby people, and could increase the risk of a crash. 

Corrective Actions: 
Land Rover will notify owners by mail and instruct you to take your vehicle to a dealer to inspect the rear spoiler assembly and install additional adhesive to secure it. If the top cover has detached, and was lost or damaged, a new rear spoiler will be installed."
S306,3306,Steering,"Issue: 
On a small number of vehicles, one or both of the front lower control arms could break. If this happens, there would be a loss of steering control. 
 
Safety Risk: 
A loss of steering control could create the risk of a crash.  

Corrective Actions: 
Fiat Chrysler Automobiles (FCA) will notify owners by mail and instruct you not to drive the vehicle and to contact an FCA dealer. The lower control arms will be inspected and be replaced, if necessary.
Note: Only one of the affected vehicles was sold to a retail customer. Dealers will inspect and repair all other vehicles before they are sold."
S307,3307,Suspension,"Issue: 
One travel trailer was built with an axle that has the wrong load rating. The trailer was built with axle rated for 1134 kg (2500 lb.). The trailer should have axle rated for 1814 kg (4000 lb.). As a result, the axle could be overloaded. This could cause the axle to fail.  

Safety Risk: 
An axle failure could cause a loss of control and increase the risk of a crash. 

Corrective Actions: 
None of the affected vehicles have been sold to retail customers. Winnebago will notify the dealer by mail and instruct them to replace the axle with parts rated for 1814 kg (4000 lb.)."
S308,3308,Electrical,"This recall was replaced by Transport Canada Recall No. 2021-449. 

Issue: 
On certain vehicles, the high-voltage battery could overheat when it is charged to over 90% of its capacity. As a result, the battery could create smoke or heat, which can melt or damage the battery and nearby parts. 

Safety Risk: 
A battery that overheats can create a fire risk. 

Corrective Actions: 
General Motors will notify owners by mail and instruct you to enable ""Hilltop Reserve"" (for 2017-2018 models) or ""Target Charge Level"" (for 2019 models) using their vehicle's infotainment centre. This will limit the battery charge to 90% until you can take the vehicle to a dealer for an update of the battery monitoring software. The dealer will also replace battery module assemblies that fail a diagnostic test. 

Important - General Motors recommends that you should park your vehicle outdoors immediately after charging and not leave your vehicle charging overnight, even after this update is completed."
S309,3309,Electrical,"This recall was replaced by Transport Canada Recall No. 2021-449. 

Issue: 
On certain vehicles, the high-voltage battery could overheat when it is charged to over 90% of its capacity. As a result, the battery could create smoke or heat, which can melt or damage the battery and nearby parts. 

Safety Risk: 
A battery that overheats can create a fire risk. 

Corrective Actions: 
General Motors will notify owners by mail and instruct you to enable ""Hilltop Reserve"" (for 2017-2018 models) or ""Target Charge Level"" (for 2019 models) using their vehicle's infotainment centre. This will limit the battery charge to 90% until you can take the vehicle to a dealer for an update of the battery monitoring software. The dealer will also replace battery module assemblies that fail a diagnostic test. 

Important - General Motors recommends that you should park your vehicle outdoors immediately after charging and not leave your vehicle charging overnight, even after this update is completed."
S310,3310,Electrical,"This recall was replaced by Transport Canada Recall No. 2021-449. 

Issue: 
On certain vehicles, the high-voltage battery could overheat when it is charged to over 90% of its capacity. As a result, the battery could create smoke or heat, which can melt or damage the battery and nearby parts. 

Safety Risk: 
A battery that overheats can create a fire risk. 

Corrective Actions: 
General Motors will notify owners by mail and instruct you to enable ""Hilltop Reserve"" (for 2017-2018 models) or ""Target Charge Level"" (for 2019 models) using their vehicle's infotainment centre. This will limit the battery charge to 90% until you can take the vehicle to a dealer for an update of the battery monitoring software. The dealer will also replace battery module assemblies that fail a diagnostic test. 

Important - General Motors recommends that you should park your vehicle outdoors immediately after charging and not leave your vehicle charging overnight, even after this update is completed."
S311,3311,Engine,"Issue: 
On certain vehicles, engine oil can leak from the valve cover onto the alternator. If this happens, the charging system could stop working and cause a warning light to turn on. If you continue to drive the vehicle with this problem, the engine could shut off while driving, and you may not be able to restart it. 
Note: This recall replaces R0090 (Transport Canada recall 2014-297). Vehicles that were repaired under that recall also require this repair. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer to have an oil protector installed. Note: If the battery charging indicator light is on, Hyundai recommends that you should arrange to have the vehicle inspected and repaired at a dealer immediately."
S312,3312,Engine,"Issue: 
On certain vehicles, engine oil can leak from the valve cover onto the alternator. If this happens, the charging system could stop working and cause a warning light to turn on. If you continue to drive the vehicle with this problem, the engine could shut off while driving, and you may not be able to restart it. 
Note: This recall replaces R0090 (Transport Canada recall 2014-297). Vehicles that were repaired under that recall also require this repair. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer to have an oil protector installed. Note: If the battery charging indicator light is on, Hyundai recommends that you should arrange to have the vehicle inspected and repaired at a dealer immediately."
S313,3313,Engine,"Issue: 
On certain vehicles, engine oil can leak from the valve cover onto the alternator. If this happens, the charging system could stop working and cause a warning light to turn on. If you continue to drive the vehicle with this problem, the engine could shut off while driving, and you may not be able to restart it. 
Note: This recall replaces R0090 (Transport Canada recall 2014-297). Vehicles that were repaired under that recall also require this repair. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer to have an oil protector installed. Note: If the battery charging indicator light is on, Hyundai recommends that you should arrange to have the vehicle inspected and repaired at a dealer immediately."
S314,3314,Engine,"Issue: 
On certain vehicles, engine oil can leak from the valve cover onto the alternator. If this happens, the charging system could stop working and cause a warning light to turn on. If you continue to drive the vehicle with this problem, the engine could shut off while driving, and you may not be able to restart it. 
Note: This recall replaces R0090 (Transport Canada recall 2014-297). Vehicles that were repaired under that recall also require this repair. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer to have an oil protector installed. Note: If the battery charging indicator light is on, Hyundai recommends that you should arrange to have the vehicle inspected and repaired at a dealer immediately."
S315,3315,Engine,"Issue: 
On certain vehicles, engine oil can leak from the valve cover onto the alternator. If this happens, the charging system could stop working and cause a warning light to turn on. If you continue to drive the vehicle with this problem, the engine could shut off while driving, and you may not be able to restart it. 
Note: This recall replaces R0090 (Transport Canada recall 2014-297). Vehicles that were repaired under that recall also require this repair. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer to have an oil protector installed. Note: If the battery charging indicator light is on, Hyundai recommends that you should arrange to have the vehicle inspected and repaired at a dealer immediately."
S316,3316,Engine,"Issue: 
On certain vehicles, engine oil can leak from the valve cover onto the alternator. If this happens, the charging system could stop working and cause a warning light to turn on. If you continue to drive the vehicle with this problem, the engine could shut off while driving, and you may not be able to restart it. 
Note: This recall replaces R0090 (Transport Canada recall 2014-297). Vehicles that were repaired under that recall also require this repair. 

Safety Risk: 
A sudden loss of engine power could increase the risk of a crash. 

Corrective Actions: 
Hyundai will notify owners by mail and instruct you to take your vehicle to a dealer to have an oil protector installed. Note: If the battery charging indicator light is on, Hyundai recommends that you should arrange to have the vehicle inspected and repaired at a dealer immediately."
S317,3317,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S318,3318,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S319,3319,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S320,3320,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S321,3321,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S322,3322,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S323,3323,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S324,3324,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S325,3325,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S326,3326,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S327,3327,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S328,3328,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S329,3329,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S330,3330,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S331,3331,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S332,3332,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S333,3333,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S334,3334,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S335,3335,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S336,3336,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S337,3337,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S338,3338,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S339,3339,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S340,3340,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S341,3341,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S342,3342,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S343,3343,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S344,3344,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S345,3345,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S346,3346,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S347,3347,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S348,3348,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S349,3349,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S350,3350,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S351,3351,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S352,3352,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S353,3353,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
S354,3354,Structure,"Issue: 
On certain trucks, the welds that attach the trailer hitch may crack due to improper welding. As a result, the hitch could detach from the truck while towing a trailer. 
Note: This recall only affects certain trucks with trailer hitches installed by Commercial Truck Equipment. 
 
Safety Risk: 
A trailer that detaches from a truck could create a risk of a crash. 
 
Corrective Actions: 
Commercial Truck Equipment will notify owners by mail and instruct you to take your truck to a dealer to inspect the trailer hitch and repair or replace it, as necessary. You should stop using the trailer hitch until the inspection and repair have been completed."
